listing_id,listing_id_citation,address,address_citation,city,city_citation,state,state_citation,zip_code,zip_code_citation,price,price_citation,bedrooms,bedrooms_citation,bathrooms_citation,square_footage,square_footage_citation,listing_url,listing_url_citation
5439,https://devapi.omnisoft.africa/public/api/v2,"terrain,vendre,lome,agbelouve, Agbelouve, Lome",https://devapi.omnisoft.africa/public/api/v2,Lome,https://devapi.omnisoft.africa/public/api/v2,Agbelouve,https://devapi.omnisoft.africa/public/api/v2,0000,https://devapi.omnisoft.africa/public/api/v2,2800000,https://devapi.omnisoft.africa/public/api/v2,0,https://devapi.omnisoft.africa/public/api/v2,https://devapi.omnisoft.africa/public/api/v2,10000,https://devapi.omnisoft.africa/public/api/v2,https://www.immoask.com/tg/annonce/5439,https://devapi.omnisoft.africa/public/api/v2
5438,https://devapi.omnisoft.africa/public/api/v2,"terrain,vendre,lome,kegue, Kegue, Lome",https://devapi.omnisoft.africa/public/api/v2,Lome,https://devapi.omnisoft.africa/public/api/v2,Kegue,https://devapi.omnisoft.africa/public/api/v2,0000,https://devapi.omnisoft.africa/public/api/v2,55000000,https://devapi.omnisoft.africa/public/api/v2,0,https://devapi.omnisoft.africa/public/api/v2,https://devapi.omnisoft.africa/public/api/v2,750,https://devapi.omnisoft.africa/public/api/v2,https://www.immoask.com/tg/annonce/5438,https://devapi.omnisoft.africa/public/api/v2
5437,https://devapi.omnisoft.africa/public/api/v2,"villa meublée,vendre,lome,zanguera, Zanguera, Lome",https://devapi.omnisoft.africa/public/api/v2,Lome,https://devapi.omnisoft.africa/public/api/v2,Zanguera,https://devapi.omnisoft.africa/public/api/v2,0000,https://devapi.omnisoft.africa/public/api/v2,550000000,https://devapi.omnisoft.africa/public/api/v2,3,https://devapi.omnisoft.africa/public/api/v2,https://devapi.omnisoft.africa/public/api/v2,600,https://devapi.omnisoft.africa/public/api/v2,https://www.immoask.com/tg/annonce/5437,https://devapi.omnisoft.africa/public/api/v2
5436,https://devapi.omnisoft.africa/public/api/v2,"chambre,louer,lome,totsi egblinkome, Totsi, Lome",https://devapi.omnisoft.africa/public/api/v2,Lome,https://devapi.omnisoft.africa/public/api/v2,Totsi,https://devapi.omnisoft.africa/public/api/v2,0000,https://devapi.omnisoft.africa/public/api/v2,0,https://devapi.omnisoft.africa/public/api/v2,0,https://devapi.omnisoft.africa/public/api/v2,https://devapi.omnisoft.africa/public/api/v2,10,https://devapi.omnisoft.africa/public/api/v2,https://www.immoask.com/tg/annonce/5436,https://devapi.omnisoft.africa/public/api/v2
5435,https://devapi.omnisoft.africa/public/api/v2,"2 chambres salon,louer,1,nukafu, Nukafu, Lome",https://devapi.omnisoft.africa/public/api/v2,Lome,https://devapi.omnisoft.africa/public/api/v2,Nukafu,https://devapi.omnisoft.africa/public/api/v2,0000,https://devapi.omnisoft.africa/public/api/v2,100000,https://devapi.omnisoft.africa/public/api/v2,0,https://devapi.omnisoft.africa/public/api/v2,https://devapi.omnisoft.africa/public/api/v2,60,https://devapi.omnisoft.africa/public/api/v2,https://www.immoask.com/tg/annonce/5435,https://devapi.omnisoft.africa/public/api/v2
5434,https://devapi.omnisoft.africa/public/api/v2,"3 chambres salon,louer,lome,kegue, Kegue, Lome",https://devapi.omnisoft.africa/public/api/v2,Lome,https://devapi.omnisoft.africa/public/api/v2,Kegue,https://devapi.omnisoft.africa/public/api/v2,0000,https://devapi.omnisoft.africa/public/api/v2,250000,https://devapi.omnisoft.africa/public/api/v2,0,https://devapi.omnisoft.africa/public/api/v2,https://devapi.omnisoft.africa/public/api/v2,120,https://devapi.omnisoft.africa/public/api/v2,https://www.immoask.com/tg/annonce/5434,https://devapi.omnisoft.africa/public/api/v2
5433,https://devapi.omnisoft.africa/public/api/v2,"villa,vendre,lome,forever, Tokoin, Lome",https://devapi.omnisoft.africa/public/api/v2,Lome,https://devapi.omnisoft.africa/public/api/v2,Tokoin,https://devapi.omnisoft.africa/public/api/v2,0000,https://devapi.omnisoft.africa/public/api/v2,250000000,https://devapi.omnisoft.africa/public/api/v2,5,https://devapi.omnisoft.africa/public/api/v2,https://devapi.omnisoft.africa/public/api/v2,10,https://devapi.omnisoft.africa/public/api/v2,https://www.immoask.com/tg/annonce/5433,https://devapi.omnisoft.africa/public/api/v2
5432,https://devapi.omnisoft.africa/public/api/v2,"chambre,louer,lome,zanguera, Zanguera, Lome",https://devapi.omnisoft.africa/public/api/v2,Lome,https://devapi.omnisoft.africa/public/api/v2,Zanguera,https://devapi.omnisoft.africa/public/api/v2,0000,https://devapi.omnisoft.africa/public/api/v2,30000,https://devapi.omnisoft.africa/public/api/v2,1,https://devapi.omnisoft.africa/public/api/v2,https://devapi.omnisoft.africa/public/api/v2,16,https://devapi.omnisoft.africa/public/api/v2,https://www.immoask.com/tg/annonce/5432,https://devapi.omnisoft.africa/public/api/v2
5431,https://devapi.omnisoft.africa/public/api/v2,"2 chambres salon,louer,lome,tokoin , Tokoin, Lome",https://devapi.omnisoft.africa/public/api/v2,Lome,https://devapi.omnisoft.africa/public/api/v2,Tokoin,https://devapi.omnisoft.africa/public/api/v2,0000,https://devapi.omnisoft.africa/public/api/v2,35000,https://devapi.omnisoft.africa/public/api/v2,0,https://devapi.omnisoft.africa/public/api/v2,https://devapi.omnisoft.africa/public/api/v2,80,https://devapi.omnisoft.africa/public/api/v2,https://www.immoask.com/tg/annonce/5431,https://devapi.omnisoft.africa/public/api/v2
5430,https://devapi.omnisoft.africa/public/api/v2,"chambre salon,louer,lome,adidogome atilamonou, Adidogome, Lome",https://devapi.omnisoft.africa/public/api/v2,Lome,https://devapi.omnisoft.africa/public/api/v2,Adidogome,https://devapi.omnisoft.africa/public/api/v2,0000,https://devapi.omnisoft.africa/public/api/v2,45000,https://devapi.omnisoft.africa/public/api/v2,0,https://devapi.omnisoft.africa/public/api/v2,https://devapi.omnisoft.africa/public/api/v2,25,https://devapi.omnisoft.africa/public/api/v2,https://www.immoask.com/tg/annonce/5430,https://devapi.omnisoft.africa/public/api/v2
5429,https://devapi.omnisoft.africa/public/api/v2,"2 chambres salon,louer,lome,adidogome kohe, Adidogome, Lome",https://devapi.omnisoft.africa/public/api/v2,Lome,https://devapi.omnisoft.africa/public/api/v2,Adidogome,https://devapi.omnisoft.africa/public/api/v2,0000,https://devapi.omnisoft.africa/public/api/v2,70000,https://devapi.omnisoft.africa/public/api/v2,0,https://devapi.omnisoft.africa/public/api/v2,https://devapi.omnisoft.africa/public/api/v2,50,https://devapi.omnisoft.africa/public/api/v2,https://www.immoask.com/tg/annonce/5429,https://devapi.omnisoft.africa/public/api/v2
5428,https://devapi.omnisoft.africa/public/api/v2,"3 chambres salon,louer,lome,kegue, Kegue, Lome",https://devapi.omnisoft.africa/public/api/v2,Lome,https://devapi.omnisoft.africa/public/api/v2,Kegue,https://devapi.omnisoft.africa/public/api/v2,0000,https://devapi.omnisoft.africa/public/api/v2,150000,https://devapi.omnisoft.africa/public/api/v2,0,https://devapi.omnisoft.africa/public/api/v2,https://devapi.omnisoft.africa/public/api/v2,80,https://devapi.omnisoft.africa/public/api/v2,https://www.immoask.com/tg/annonce/5428,https://devapi.omnisoft.africa/public/api/v2
5427,https://devapi.omnisoft.africa/public/api/v2,"chambre salon,louer,lome,kegue, Kegue, Lome",https://devapi.omnisoft.africa/public/api/v2,Lome,https://devapi.omnisoft.africa/public/api/v2,Kegue,https://devapi.omnisoft.africa/public/api/v2,0000,https://devapi.omnisoft.africa/public/api/v2,60000,https://devapi.omnisoft.africa/public/api/v2,0,https://devapi.omnisoft.africa/public/api/v2,https://devapi.omnisoft.africa/public/api/v2,20,https://devapi.omnisoft.africa/public/api/v2,https://www.immoask.com/tg/annonce/5427,https://devapi.omnisoft.africa/public/api/v2
5426,https://devapi.omnisoft.africa/public/api/v2,"villa meublée,louer,lome,avenou, Avenou, Lome",https://devapi.omnisoft.africa/public/api/v2,Lome,https://devapi.omnisoft.africa/public/api/v2,Avenou,https://devapi.omnisoft.africa/public/api/v2,0000,https://devapi.omnisoft.africa/public/api/v2,2000000,https://devapi.omnisoft.africa/public/api/v2,0,https://devapi.omnisoft.africa/public/api/v2,https://devapi.omnisoft.africa/public/api/v2,120,https://devapi.omnisoft.africa/public/api/v2,https://www.immoask.com/tg/annonce/5426,https://devapi.omnisoft.africa/public/api/v2
5425,https://devapi.omnisoft.africa/public/api/v2,"villa meublée,louer,lome,avenou, Avenou, Lome",https://devapi.omnisoft.africa/public/api/v2,Lome,https://devapi.omnisoft.africa/public/api/v2,Avenou,https://devapi.omnisoft.africa/public/api/v2,0000,https://devapi.omnisoft.africa/public/api/v2,2000000,https://devapi.omnisoft.africa/public/api/v2,0,https://devapi.omnisoft.africa/public/api/v2,https://devapi.omnisoft.africa/public/api/v2,120,https://devapi.omnisoft.africa/public/api/v2,https://www.immoask.com/tg/annonce/5425,https://devapi.omnisoft.africa/public/api/v2
